"","QE1-S1","QE1-S2","QE1-S3","QE1-S4","QE1-S5","QE5-M1","QE5-M2","QE5-M3","QE5-M4","QE5-M5","QE5-H1","QE5-H2","QE5-H3","QE5-H4","QE5-H5"
"107313282",8.51539481590501,8.7605163660923,8.71060199289847,8.68491631716226,8.81464197225899,8.76266424117061,8.82736512079406,8.57601173534032,8.81125614101655,8.69625603234978,8.30707658756639,8.59243670824605,8.74166179647343,8.88283437284653,8.68008643667357
"107313289",4.67030645545802,4.84682059257867,4.68635882802093,4.81852998517457,4.87720912502521,4.91884627960616,5.13621431009763,4.98223916864713,4.72895558206147,4.7740072606619,5.72922147350947,5.02114489583429,4.99756895215863,4.94528224608,4.68331535700556
"107313299",11.0563678409575,11.5034102722612,10.8210994494756,11.2642412042155,11.6361950100018,11.7602350838807,11.4758520083286,11.4567528662088,11.6125495047053,11.3864011841704,11.4073550974852,11.3937313673942,11.7916964195791,11.6751964506493,11.9371205768736
"107311965",4.55535743518754,4.64194299230193,4.83034810001921,4.36668053218909,4.3215905858862,5.12529746985296,4.63232795565886,4.27510479793203,4.53382965354641,4.54058119808521,4.47515320328095,4.67605763626199,4.56540975573341,4.49515584487129,4.57461560100836
"107311987",-2.06033350045877,-0.70776825909897,-1.41377784326452,-1.57034835363742,-2.53500785519125,-4.13914544315302,-0.183995267563436,-1.04012864438133,-0.405812973967222,0.637468427714137,-0.783443027991342,-0.146105971309693,-1.49657232076631,-1.67572300456669,-4.64535957032239
"107311953",2.58352268931595,3.40617111387627,3.31221846122744,2.97478973287439,3.01207997973442,2.99261893512427,3.18273658892936,3.35218877839743,3.19282695887612,3.11986119479475,3.62114573813228,3.21556508243877,3.00566006580164,3.39087057955598,2.73444677611495
"107306932",0.571934715040741,-0.418261641903985,0.35175690309846,-2.30731394780363,-0.419530637771316,-0.2322548475445,-1.40638768889988,-0.509613927682547,-1.50534864751814,-0.28006941209389,0.15997344364229,-2.46803406619706,-0.844495624186617,-1.67572300456669,-4.64535957032239
"107306936",4.25798334087621,4.22559454787074,4.33575642440475,4.02061288770518,4.46874427966986,4.57853097991338,3.86247916223607,4.11637584129866,4.3772944018437,4.36378677768084,4.38956136638294,4.21846646098616,4.2157090100193,3.90493935872084,3.40448897912817
"107306944",6.23336804162196,6.40655248928839,6.09876511183234,6.1231386038619,6.58306803307401,6.25209814627442,6.40454091603754,6.55066630164198,6.56458056394745,6.53442404526494,6.06974654778393,6.87847966696858,5.75271047228929,6.089622299863,6.29788782557916
"107306975",-1.57490667328853,-3.87769326054128,-3.73570593815188,-2.30731394780363,-4.11997035591241,-2.55418294243186,-2.25438459545483,-4.21005364582364,-0.853271950938443,-1.86503191281505,3.85150760856149,-2.46803406619706,1.31078260129129,-1.67572300456669,-4.64535957032239
"107318500",2.56025525583679,2.30420358769359,2.68720249743473,2.67149304996482,2.4739782995209,2.28375969413245,2.0989398272492,2.56341528208155,2.09668398327179,2.52728468556631,3.03810989629857,2.51076884444146,2.59089149036272,2.45473740682992,2.66388761414075
"107318501",4.59787798229302,4.71849649560313,5.04237119138348,4.36981839684539,4.3996658969308,4.72813329655664,4.35146527174015,4.93205341147891,4.69011144603131,5.00533280676836,4.70841006833833,4.11191035975748,5.22550331132224,4.88978713348829,4.54693324414838
